DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2010,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2011,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2012,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2013,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2014,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2015,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2016,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2017,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2018,0.2,p
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2019,0.2,p
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Germany,2020,0.2,p
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,1995,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,1996,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,1997,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,1998,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,1999,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2000,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2001,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2002,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2003,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2004,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2005,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2006,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2007,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2008,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2009,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2010,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2011,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2012,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2013,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2014,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2015,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2016,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2017,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2018,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2019,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Denmark,2020,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,1995,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,1996,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,1997,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,1998,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,1999,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2000,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2001,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2002,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2003,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2004,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2005,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2006,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2007,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2008,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2009,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2010,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2011,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2012,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2013,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2014,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2015,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2016,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2017,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2018,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2019,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Estonia,2020,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2001,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2002,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2003,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2004,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2005,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2006,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2007,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2008,0.7,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2009,0.7,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2010,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2011,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2012,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2013,0.7,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2014,0.7,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2015,0.7,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2016,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2017,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2018,0.7,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2019,0.7,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Greece,2020,0.8,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,1995,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,1996,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,1997,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,1998,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,1999,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2000,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2001,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2002,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2003,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2004,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2005,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2006,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2007,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2008,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2009,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2010,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2011,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2012,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2013,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2014,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2015,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2016,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2017,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2018,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2019,0.6,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Spain,2020,0.6,p
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2001,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2002,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2003,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2004,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2005,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2006,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2007,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2008,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2009,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2010,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2011,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2012,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2013,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2014,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2015,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2016,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2017,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2018,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2019,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,European Union,2020,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,1995,,z
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,1996,,z
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,1997,,z
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,1998,,z
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,1999,,z
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2000,,z
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2001,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2002,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2003,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2004,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2005,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2006,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2007,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2008,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2009,0.1,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2010,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2011,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2012,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2013,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2014,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2015,0,b
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2016,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2017,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2018,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2019,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,Finland,2020,0,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,1995,0.2,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,1996,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,1997,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,1998,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,1999,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2000,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2001,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2002,0.3,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2003,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2004,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2005,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2006,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2007,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2008,0.4,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2009,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2010,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2011,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2012,0.5,
ESTAT:GOV_10A_EXP(1.0),14.11.22 23:00,Annual,Percentage of gross domestic product (GDP),General government,Waste management,Total general government expenditure,France,2013,0.5,
